ForbidID,ForbidNo,PlantCode,BU,Customer,ForbidDate
726F9994-3699-4364-8509-0001A4253A08,PSG-Forbid-GER-1384,CP60,BU1,BU1-HP,2017/9/24
EBAE511C-F336-4E87-BF14-0019E503D6E9,PSG-Forbid-GER-0978,CP80,MEDION,MEDION,2015/11/16
DAFAF269-FB63-4085-AE42-002E24681E29,PSG-Forbid-F-C440TOU-0003,CP11,AIOL,AIO/Lenovo,2014/2/24
55B7D32E-6AAE-4097-8E73-0047DED7568E,PSG-Forbid-F-QUEST2-0002,CP81,BU1,BU1-HP,2014/9/10
207DA371-5051-4DAB-9EA5-007FF11C0E23,PSG-Forbid-GER-2543,CP60,BU1,BU1-HP,2023/11/22
A72DF182-88C7-4317-AE2C-00A70A6BBFC3,PSG-Forbid-GER-2021,CP60,BU1,BU1-HP,2020/9/22
40AF876E-C446-4115-AC8F-00E1EE0DB23D,PSG-Forbid-F-CA203-0001,CP11,AIO-AOC,AIO-AOC,2014/3/17
9299EFE3-A53B-4F8A-B303-00EDA87119A5,PSG-Forbid-GER-2504,CP60,BU1,BU1-HP,2023/8/16
F9DC06EB-25C5-4366-9463-011012BF8AC9,PSG-Forbid-F-THRONE-0009,CP65,BU2-TINY,BD3B-TINY,2018/10/6
5694A9EE-B423-4334-8D0E-011F72C208CA,PSG-Forbid-F-EGEUS-0002,CP83,DELL,BD3A-DELL,2015/8/21
213C29AD-CBB5-4986-AC99-01222631EEF0,PSG-Forbid-GER-1772,CP60,BU1,BU1-HP,2019/7/22
C4EAE5EE-CBC3-4E7E-92CD-017021FD94AF,PSG-Forbid-F-AMANTIS-0002,CP62,BU6B,BU2-FJ and Onkyo,2018/9/21
F018EF9B-E260-492A-AEBD-01AF7847192F,PSG-Forbid-GER-1329,CP60,BU1,BU1-HP,2017/7/19
CEFFFD58-8910-49BF-84E4-01B85809EFF7,PSG-Forbid-GER-0421,CP60,BU1,BU1-HP,2014/7/21
65723B58-38FC-49F7-A250-01E0BE2B542C,PSG-Forbid-F-ALISHAN-0004,CP60,BU1,BU1-HP,2024/1/6
BAA9714F-662E-4C97-B33C-01F3AD6BED59,PSG-Forbid-GER-0327,CP60,BU1,BU1-HP,2014/6/7
33449F81-0C2A-487E-96B0-020F24D798A6,PSG-Forbid-F-BANDIT2-0004,CP81,BU1,BU1-HP,2014/7/15
33C6248B-DB52-40F3-AA83-0216D337359D,PSG-Forbid-T-DB10S-0001,CP07,BU2,BD2D TSB,2014/2/26
48D6102B-F98E-487A-A569-023AE59C382F,PSG-Forbid-GER-0317,CP60,BU1,BU1-HP,2014/6/7
38A4D902-2D53-44FF-B9B2-029C8CCD1E86,PSG-Forbid-F-CANNO20-0001,CP60,BU1,BU1-HP,2024/1/6
BD388262-1B1D-4385-B134-02E15FE938D1,PSG-Forbid-F-BANDIT-0006,CP81,BU1,BU1-HP,2014/7/8
54ECDF83-D432-40AB-9D3C-02EB1C885C9B,PSG-Forbid-F-OLYMPIA-0015,CP60,BU1,BU1-HP,2015/8/20
93BF8127-6E81-4161-875E-031274413437,PSG-Forbid-GER-0004,CP60,BU1,BU1-HP,2014/2/18
184DFF16-303A-41E1-BBA5-031BD410E440,PSG-Forbid-F-OLYMPIA-0012,CP60,BU1,BU1-HP,2015/8/20
8D65504E-A867-4CDF-9E86-03244DFCF412,PSG-Forbid-GER-1025,CP11,ASUS,AIO-ASUS,2016/1/4
E2F86D40-2503-4B75-AB0A-0326684F6572,PSG-Forbid-GER-2421,CP60,BU1,BU1-HP,2023/3/30
E6BE5A35-A8AB-4A69-AD97-03738EFBF6A7,PSG-Forbid-GER-1243,CP60,BU1,BU1-HP,2017/3/28
E6BE5A35-A8AB-4A69-AD97-03738EFBF6A7,PSG-Forbid-GER-1243,CP60,BU1,BU1-HP,2017/3/28
E6BE5A35-A8AB-4A69-AD97-03738EFBF6A7,PSG-Forbid-GER-1243,CP60,BU1,BU1-HP,2017/3/28
E6BE5A35-A8AB-4A69-AD97-03738EFBF6A7,PSG-Forbid-GER-1243,CP60,BU1,BU1-HP,2017/3/28
E6BE5A35-A8AB-4A69-AD97-03738EFBF6A7,PSG-Forbid-GER-1243,CP60,BU1,BU1-HP,2017/3/28
9812BEF1-DCF1-49C3-947E-039398A27D4A,PSG-Forbid-GER-1529,CP60,BU1,BU1-HP,2018/6/6
C02ACC56-F873-4632-9FD0-03B81A698C76,PSG-Forbid-GER-0766,CP60,BU1,BU1-HP,2015/3/20
678EF78C-D769-48DF-9080-043E647B88EC,PSG-Forbid-F-Z380-0011,CP85,BU2-ASUS,BD2C-ASUS,2015/7/30
C155F4C8-6B14-4487-9302-045F551001EC,PSG-Forbid-GER-0553,CP07,BU2,BD2D TSB,2014/9/3
88BBFB02-8037-45DA-BE10-048FA9E15904,PSG-Forbid-GER-0921,CP60,BU1,BU1-HP,2015/9/10
67B6FF4C-7EC4-466E-A315-04D2AA074FD3,PSG-Forbid-GER-1487,CP60,BU1,BU1-HP,2018/3/29
279373D8-F061-4727-B432-04E22D9354E0,PSG-Forbid-GER-2057,CP69,ASUS-CQ,ASUS,2020/11/25
69BC2E15-E126-4D84-B1B3-04EE0BCF9057,PSG-Forbid-GER-0166,CP81,BU1,BU1-HP,2014/5/13
D5ADD616-C8AE-4B45-8B96-0506F928B2EF,PSG-Forbid-GER-1497,CP62,BU6B,BU2-FJ and Onkyo,2018/4/16
C202AD8A-3A76-405F-864B-050B24410E8D,PSG-Forbid-GER-2552,CP60,BU1,BU1-HP,2023/11/22
4C621B99-68A8-4511-99CE-051679E5C634,PSG-Forbid-GER-1505,CP60,BU1,BU1-HP,2018/4/23
3A91A16D-FB4D-4BBE-B3E9-0531D03B9C57,PSG-Forbid-GER-0686,CP11,AIO-HP,AIO/HP,2014/12/27
DC34A2F6-AA59-41CB-BEB4-053BE8F1078C,PSG-Forbid-GER-0491,CP60,BU1,BU1-HP,2014/8/9
99A2F4BF-D3C5-4286-853F-057FA71D0EAA,PSG-Forbid-GER-0091,CP62,BU2,BD2D TSB,2014/3/22
A899163F-91A6-4564-837B-0585DD5A84AF,PSG-Forbid-GER-1048,CP60,BU1,BU1-HP,2016/1/29
A9302AFE-1AE7-4B4F-A143-059B7AF950A4,PSG-Forbid-GER-1951,CP62,BU6B,BU2-FJ and Onkyo,2020/6/2
60CDA792-8F1F-41C1-AC16-05B131A82716,PSG-Forbid-GER-2595,CP60,BU1,BU1-HP,2023/11/22
8862D972-962B-4F16-9BC1-05B59DC75B9D,PSG-Forbid-GER-0077,CP81,BU1,BU1-HP,2014/3/12
8F9EB1C4-CEC5-4232-884D-05EEC63BA000,PSG-Forbid-F-BANDIT2-0005,CP60,BU1,BU1-HP,2014/11/14
41D67DE9-EAFB-4112-A84F-05FC58AA2ADB,PSG-Forbid-F-Z220IC-0002,CP11,ASUS,AIO-ASUS,2016/1/18
F3AEBD40-BA92-47E3-AB4E-062B351EEB31,PSG-Forbid-GER-1940,CP60,BU1,BU1-HP,2020/5/20
8D817DF5-AAAF-454A-A292-0632B331763A,PSG-Forbid-GER-1028,CP60,BU1,BU1-HP,2016/1/5
C5DFF2C9-A914-4F31-B5F8-0637F15D07BB,PSG-Forbid-GER-0174,CP60,BU1,BU1-HP,2014/5/15
3C005640-D4BA-4AB6-A87C-06464FDDC147,PSG-Forbid-GER-0666,CP60,BU1,BU1-HP,2014/12/13
5FE71776-DFA8-4F0D-8B27-0648BC3C0DDD,PSG-Forbid-GER-0112,CP62,BU2,BD2D TSB,2014/4/10
B4306501-4490-4BF5-A4AE-06618F354ED4,PSG-Forbid-F-PIXIE-0004,CP60,BU1,BU1-HP,2022/10/8
449C1383-813C-4B6D-916F-0667C7857EDA,PSG-Forbid-GER-1342,CP63,AIO-HP,AIO/HP,2017/7/26
651357D2-8C1B-46CB-B02A-06689C9EC319,PSG-Forbid-GER-0186,CP11,AIO-HP,AIO/HP,2014/5/23
26E938D5-6D6A-43AB-96B2-068DFDB16889,PSG-Forbid-GER-0924,CP81,BU1,BU1-HP,2015/9/11
09C91721-D850-4BA0-87FF-06B4C0501F7A,PSG-Forbid-GER-0737,CP60,BU1,BU1-HP,2015/2/15
141ED6CB-9ACF-4F19-A55C-06F7C7FC596D,PSG-Forbid-GER-0552,CP07,BU2,BD2D TSB,2014/9/3
52713F78-1B18-4BD7-BF3E-06F81DA3A06B,PSG-Forbid-GER-2547,CP60,BU1,BU1-HP,2023/11/22
88ACCDBA-AECB-45B3-9A93-0701EC2BBCE5,PSG-Forbid-GER-0030,CP81,BU1,BU1-HP,2014/2/24
77C30955-7091-4BFC-B1CD-0710320AB11D,PSG-Forbid-GER-2124,CP60,BU1,BU1-HP,2021/6/16
4F7989B8-AB6C-4F36-9C0E-0710ED5AFAC0,PSG-Forbid-GER-2670,CP60,BU1,BU1-HP,2023/11/23
9C7A7F89-DD5B-4F5A-AB7D-074EFFBBD646,PSG-Forbid-GER-1122,CP60,BU1,BU1-HP,2016/6/28
E2811307-416A-4BA7-843C-076D8C03E940,PSG-Forbid-F-BATAII-0004,CP11,AIOL,AIO/Lenovo,2015/4/24
7ED2FC45-CA01-4A01-A763-07A4DC59D66C,PSG-Forbid-GER-1591,CP60,BU1,BU1-HP,2018/7/26
8A80792C-377B-471C-BF5C-07B993708D2A,PSG-Forbid-GER-0067,CP11,AIO-HP,AIO/HP,2014/3/10
C5A2E83F-95F0-450B-A4FD-07BE5334D91A,PSG-Forbid-GER-0986,CP60,BU1,BU1-HP,2015/11/16
D40E55FD-8B5C-4CF9-AD89-07C004685EFB,PSG-Forbid-F-Z380-0006,CP85,BU2-ASUS,BD2C-ASUS,2015/6/26
1BF16612-7354-41DC-927B-07FCC27400A1,PSG-Forbid-GER-2439,CP60,BU1,BU1-HP,2023/4/19
C78A7ACE-EA14-4A91-BF7F-0801154EA688,PSG-Forbid-GER-0751,CP11,AIOL,AIO/Lenovo,2015/3/9
24AA4544-479F-4D93-8066-0832B1A57FC1,PSG-Forbid-GER-1517,CP60,BU1,BU1-HP,2018/5/15
01D1451A-369F-4E13-9668-08595857A1A7,PSG-Forbid-GER-0539,CP62,BU2,BD2D TSB,2014/9/3
59E56C0B-E92F-45C4-B9C9-08F27F0DE3B7,PSG-Forbid-GER-0946,CP11,AIO-HP,AIO/HP,2015/9/25
0F81C8C2-4868-4E46-ACB2-091A1DCC71F0,PSG-Forbid-GER-1129,CP69,BU2-ACER,BD3C-ACER,2016/7/15
810B35A1-4900-43F0-ADD0-0941C69D0FEA,PSG-Forbid-GER-2633,CP60,BU1,BU1-HP,2023/11/22
2AA1C0A1-9186-48FE-B1B5-0980E77C52FA,PSG-Forbid-GER-0051,CP60,BU1,BU1-HP,2014/3/7
17D6E1DD-1E24-4563-B182-098C8A8BF262,PSG-Forbid-GER-0535,CP11,AIO-HP,AIO/HP,2014/8/29
470976DD-21AD-4F7A-B88A-09904033BDB7,PSG-Forbid-GER-2228,CP60,BU1,BU1-HP,2021/9/22
D51A11B1-4BB0-4A3B-841F-099525BD9540,PSG-Forbid-GER-0940,CP11,ASUS,AIO-ASUS,2015/9/19
5112CE6D-C367-4A83-B64D-099FB5A304DE,PSG-Forbid-GER-2604,CP60,BU1,BU1-HP,2023/11/22
6857E60F-BC2A-4AB0-9333-09A341C9A831,PSG-Forbid-F-CYCLONE-0034,CP60,BU1,BU1-HP,2014/6/11
34957BF6-8532-49E3-8F79-09A71A498699,PSG-Forbid-GER-0868,CP60,BU1,BU1-HP,2015/6/22
5FC06BEE-242A-490B-827D-09C63EB06EF4,PSG-Forbid-GER-1712,CP60,BU1,BU1-HP,2019/4/30
64618789-6BE9-4BC5-AF50-0A47ED3E6A3F,PSG-Forbid-F-OLYMPIA-0023,CP60,BU1,BU1-HP,2015/8/21
4E2B03AF-26DB-43D2-9AE3-0A4B39D1893D,PSG-Forbid-GER-2590,CP60,BU1,BU1-HP,2023/11/22
1A8E9EF3-14CE-4F87-89B4-0A6AFE19552C,PSG-Forbid-GER-0485,CP60,BU1,BU1-HP,2014/8/9
B6B72BE1-67D0-4775-A314-0A7279A7D000,PSG-Forbid-GER-1924,CP60,BU1,BU1-HP,2020/4/20
9A9BDEB5-35E2-471D-A122-0A9AC209B15B,PSG-Forbid-GER-0595,CP11,AIOL,AIO/Lenovo,2014/10/10
0B204D74-6E5F-4581-84D6-0A9F22DFB1AE,PSG-Forbid-GER-0073,CP07,BU2,BD2D TSB,2014/3/12
5483FB69-F0AF-41FC-9B11-0AAD1431A3DB,PSG-Forbid-GER-0090,CP81,BU1,BU1-HP,2014/3/18
2C51C4E2-0F70-44B2-B06F-0ADAF9B8EE21,PSG-Forbid-GER-2703,CP60,BU1,BU1-HP,2023/11/23
AA87FC3E-BE6E-4D1B-B5C5-0AEFD7FD656C,PSG-Forbid-GER-0631,CP81,BU1,BU1-HP,2014/11/19
160B8F28-E40A-428E-ADCA-0B0AA1AD6281,PSG-Forbid-GER-0729,CP60,BU1,BU1-HP,2015/2/6
F900575F-9C73-49D1-84A4-0B12A981DE6F,PSG-Forbid-GER-1742,CP60,BU1,BU1-HP,2019/6/18
E4DB92F5-A98E-4770-A0C6-0B530EBA2355,PSG-Forbid-GER-2460,CP60,BU1,BU1-HP,2023/6/8
F4D3170B-8491-4CC8-A8BD-0B848ADDD124,PSG-Forbid-GER-1711,CP60,BU1,BU1-HP,2019/4/24
BA30E0C5-6312-4A58-B435-0B8BB0E112EC,PSG-Forbid-GER-0551,CP07,BU2,BD2D TSB,2014/9/3
926DAED3-A2CD-4F20-8D05-0BCB8814D072,PSG-Forbid-F-JOLIE-0003,CP60,BU1,BU1-HP,2017/10/26
72BFEE94-CFD4-46E5-BADF-0BE809F1FA46,PSG-Forbid-GER-0372,CP11,AIO-HP,AIO/HP,2014/6/30
0314B9C4-5EAD-45B8-B431-0BF232B74E6B,PSG-Forbid-F-V220IC-0002,CP11,ASUS,AIO-ASUS,2015/12/9
EE2F1F38-F001-4D4F-A9C8-0C5AE0E343A3,PSG-Forbid-GER-0188,CP11,AIOL,AIO/Lenovo,2014/5/23
1F100151-6CE0-4216-9695-0C98EFC1462E,PSG-Forbid-GER-0355,CP60,BU1,BU1-HP,2014/6/17
9BB7AF48-7A19-4D3E-A5E1-0CA693936EE3,PSG-Forbid-F-WYSE-0001,CP83,BU5A,BD2E-DELL,2014/4/30
C0596D3A-D68E-437D-A30C-0CAC4AD0EAB5,PSG-Forbid-GER-2522,CP60,BU1,BU1-HP,2023/11/12
A492CB60-A0A7-473E-A358-0D04CD9A2E1A,PSG-Forbid-GER-2470,CP60,BU1,BU1-HP,2023/6/21
D69054E8-8EAB-4BD1-A44A-0D65DA7ECA52,PSG-Forbid-GER-1460,CP60,BU1,BU1-HP,2018/2/23
89096A96-E429-496A-B457-0D958630ABFD,PSG-Forbid-GER-1082,CP11,AIOL,AIO/Lenovo,2016/4/8
0457B10F-15CF-4F13-9869-0DA4E1DB8879,PSG-Forbid-GER-0849,CP60,BU1,BU1-HP,2015/5/28
09C75043-A1BF-4450-9267-0DC9BF9257B8,PSG-Forbid-F-BANDIT-0005,CP81,BU1,BU1-HP,2014/5/21
345DF0EC-DB89-4340-9919-0E4667A32418,PSG-Forbid-GER-1312,CP60,BU1,BU1-HP,2017/7/1
649EFD9F-A79A-4DFB-A4DD-0E4BA7DBBF37,PSG-Forbid-GER-0828,CP81,BU1,BU1-HP,2015/4/30
4D51C750-8D6C-4987-BD86-0E4F3D57C757,PSG-Forbid-GER-2685,CP60,BU1,BU1-HP,2023/11/23
C9B80AF1-A4EB-437B-8B6C-0E681D737EF8,PSG-Forbid-GER-0245,CP60,BU1,BU1-HP,2014/5/28
6594A9B0-216D-481C-8ED8-0E6E7ECF654B,PSG-Forbid-GER-0988,CP11,AIOL,AIO/Lenovo,2015/11/18
9EB65D30-3F0D-4159-AE87-0E8A0738F582,PSG-Forbid-F-SWBACK-0009,CP60,BU1,BU1-HP,2014/8/7
01E46A14-DDFA-4FB3-803C-0F155ECDC99C,PSG-Forbid-GER-1112,CP60,BU1,BU1-HP,2016/6/12
CB694C16-F60B-413B-9CE1-0F1EF17E298C,PSG-Forbid-GER-1389,CP60,BU1,BU1-HP,2017/10/9
F346647D-FBF7-4557-AB15-0F2260A23AA7,PSG-Forbid-GER-0160,CP81,BU1,BU1-HP,2014/5/9
490B77B2-EBF4-4755-926C-0F24DB619703,PSG-Forbid-GER-1017,CP11,ASUS,AIO-ASUS,2015/12/25
057A98B1-9DEE-4C06-982D-103D9602EA63,PSG-Forbid-GER-0177,CP60,BU1,BU1-HP,2014/5/16
A40CB5BA-317B-48C9-BEC3-103EAC00976A,PSG-Forbid-GER-0576,CP83,BU5A,BD2E-DELL,2014/9/16
1EAFC2CA-78E2-49A3-8688-108200676AC4,PSG-Forbid-F-OLYMPIA-0001,CP81,BU1,BU1-HP,2015/1/26
9772DD6B-0775-4F23-9BC6-10B9E8A3DA75,PSG-Forbid-GER-1627,CP69,BU2-ACER,BD3C-ACER,2018/9/21
F9965925-5B41-44B5-9D7A-10CC31F8EA5A,PSG-Forbid-GER-0571,CP60,BU1,BU1-HP,2014/9/15
D94A036A-E359-4825-ADD9-10FBC545D70D,PSG-Forbid-GER-0010,CP81,BU1,BU1-HP,2014/2/18
16C8A0CE-8627-4C96-8387-115C49CD4526,PSG-Forbid-GER-2375,CP60,BU1,BU1-HP,2022/10/17
E496DB45-D36E-4471-B310-1176CD1B0863,PSG-Forbid-GER-0708,CP11,AIOL,AIO/Lenovo,2015/1/12
AE8A723F-C302-4CAD-A8AD-11B390F79E21,PSG-Forbid-F-S5130-0003,CP11,AIOL,AIO/Lenovo,2015/9/9
032E73FA-6E53-4D67-A559-11B84B7F327F,PSG-Forbid-F-AIM8I-0001,CP80,AIM,AIM,2017/5/2
079BFD65-9038-4029-B0FF-11D711DE7381,PSG-Forbid-GER-1390,CP62,BU6B,BU2-FJ and Onkyo,2017/10/9
6B2C6B60-2207-46A3-8BF5-11ED35896DD3,PSG-Forbid-F-BANDIT-0001,CP60,BU1,BU1-HP,2014/5/31
7DE20FB5-4D86-41EB-864D-122C42FF8630,PSG-Forbid-GER-1380,CP60,BU1,BU1-HP,2017/9/20
D2A74009-9DEF-4A0D-B317-123CDC4E8329,PSG-Forbid-GER-0614,CP11,AIOL,AIO/Lenovo,2014/10/30
97BE84E2-B790-4090-85B0-12422E7E55D9,PSG-Forbid-GER-0028,CP07,BU2,BD2D TSB,2014/2/22
0B4A7294-A44C-46D6-9EC5-1242D8A19F56,PSG-Forbid-GER-0691,CP60,BU1,BU1-HP,2014/12/30
E4EF2154-05F6-4C3F-994B-127210041693,PSG-Forbid-GER-0586,CP60,BU1,BU1-HP,2014/10/7
253A126E-2A5E-49FD-996C-1278BF8080FE,PSG-Forbid-GER-1294,CP60,BU1,BU1-HP,2017/6/12
DCDBF6C9-9265-42B5-83ED-12A0CCECB62F,PSG-Forbid-GER-0979,CP81,BU1,BU1-HP,2015/11/16
C00156D8-498A-4FFA-892D-12E48AB67F37,PSG-Forbid-GER-0625,CP11,AIOL,AIO/Lenovo,2014/11/10
2957C279-C282-4B3E-A0C9-12F0650A371F,PSG-Forbid-GER-1773,CP60,BU1,BU1-HP,2019/7/22
63FA310B-3E2E-4FE0-9E36-132D7A85D464,PSG-Forbid-GER-0858,CP11,AIOL,AIO/Lenovo,2015/6/10
CB9316DE-2552-48E4-BDFB-1341AC78CF4A,PSG-Forbid-GER-0189,CP11,AIO-HP,AIO/HP,2014/5/23
82D00C74-81DC-41D6-9754-1369A51A0AC9,PSG-Forbid-F-NANTUCK-0010,CP60,BU1,BU1-HP,2021/8/11
225DE9FB-D6A5-4DB4-A4B4-136F0204CB98,PSG-Forbid-GER-1489,CP65,BU2-TINY,BD3B-TINY,2018/4/2
BD2AF024-859A-4590-ACFD-137661043EC0,PSG-Forbid-GER-2244,CP60,BU1,BU1-HP,2021/11/4
57773F29-28DE-4378-A3B4-13793084BD46,PSG-Forbid-F-OLYMPIA-0021,CP60,BU1,BU1-HP,2015/8/20
9227DA4D-4970-46C5-9BDC-137DC37B2512,PSG-Forbid-GER-0931,CP60,BU1,BU1-HP,2015/9/16
4662D313-BD4C-4CEC-B877-138C44327302,PSG-Forbid-GER-1965,CP60,BU1,BU1-HP,2020/6/26
1AD420FA-38F9-4EC7-9A13-13959223BD98,PSG-Forbid-GER-1872,CP60,BU1,BU1-HP,2019/11/13
C99BF613-C469-4E25-BC23-13D3B8A491AF,PSG-Forbid-GER-1273,CP60,BU1,BU1-HP,2017/5/10
BBE9D396-5DBC-4457-A64E-13E926AFBB83,PSG-Forbid-GER-2537,CP60,BU1,BU1-HP,2023/11/22
4F66394B-1014-45B6-A42D-13FB0DD314FD,PSG-Forbid-F-Z380-0004,CP85,BU2-ASUS,BD2C-ASUS,2015/6/24
E5754F9B-6D72-4258-A3B7-1457B3F43FD4,PSG-Forbid-F-BATAII-0003,CP11,AIOL,AIO/Lenovo,2015/1/28
468F3C13-169C-48E4-8237-146FFE9F0065,PSG-Forbid-GER-1187,CP60,BU1,BU1-HP,2016/12/4
67ECA8D8-4599-4617-A037-148A76318F62,PSG-Forbid-GER-0255,CP60,BU1,BU1-HP,2014/5/28
6A6BBFEB-A2A5-42B6-A2D0-148F72030121,PSG-Forbid-GER-2468,CP60,BU1,BU1-HP,2023/6/14
31183E50-7F25-48B6-9689-1497D4BFBFAF,PSG-Forbid-F-CYCLONE-0039,CP60,BU1,BU1-HP,2014/8/1
55219509-CA36-412F-BD00-149D62B68D80,PSG-Forbid-GER-2289,CP60,BU1,BU1-HP,2022/4/19
7DD25E08-CCD1-40E8-AA34-14ABED7E2B05,PSG-Forbid-GER-0279,CP60,BU1,BU1-HP,2014/5/30
1C83BBFA-B04B-4C3A-ABA9-14BDA9D23DF0,PSG-Forbid-F-LUGO-0001,CP11,AIO-HP,AIO/HP,2014/4/15
6DE35D1E-4E9C-4004-99E5-14DB5C4C8781,PSG-Forbid-GER-0080,CP07,BU2,BD2D TSB,2014/3/13
AE2674D1-79D3-4ABA-93D1-14DFD06DF91B,PSG-Forbid-GER-2379,CP60,BU1,BU1-HP,2022/10/26
3F9C5586-FFA1-4781-BB42-14E58B1CAD3C,PSG-Forbid-GER-2694,CP60,BU1,BU1-HP,2023/11/23
C3794FAC-C5D9-4C61-8AAE-14EE0BFC1E14,PSG-Forbid-GER-0007,CP60,BU1,BU1-HP,2014/2/18
8FDC0000-A37E-44A4-9327-1522B621F8F0,PSG-Forbid-GER-0185,CP82,BU6B,BU2-FJ and Onkyo,2014/5/23
6C1DD76C-9689-4421-885F-152E0804C210,PSG-Forbid-F-RHEA-0002,CP83,BU5A,BD2E-DELL,2014/8/25
A4296A10-D3AC-4B1A-ACA6-15801C19C58C,PSG-Forbid-F-ELMO11-0002,CP60,BU1,BU1-HP,2014/3/20
A01486DC-DB53-4566-84FA-15832A0CEF2C,PSG-Forbid-GER-0340,CP60,BU1,BU1-HP,2014/6/8
6AABEE6B-5FC2-49BB-8899-15988BB9563A,PSG-Forbid-GER-0549,CP07,BU2,BD2D TSB,2014/9/3
AEEE61E4-1F5D-4573-88D2-15AC39CA6179,PSG-Forbid-GER-0274,CP60,BU1,BU1-HP,2014/5/30
2CCAFF94-2995-48EA-9303-15D190E6B0FD,PSG-Forbid-F-PUMBAA-0003,CP60,BU1,BU1-HP,2014/6/8
ABEE24A2-DB7E-4687-8CE5-15DA4DEFC0A5,PSG-Forbid-GER-1357,CP60,BU1,BU1-HP,2017/8/11
C479049F-8229-4ED5-9C20-15E7D73E6E17,PSG-Forbid-GER-0356,CP81,BU1,BU1-HP,2014/6/18
665F8A1D-E7CA-4040-B850-163A27E1A049,PSG-Forbid-F-PAX-0004,CP60,BU1,BU1-HP,2023/2/17
1D95100B-902B-42C6-BBB9-167B0EC3049B,PSG-Forbid-GER-0589,CP11,AIO-HP,AIO/HP,2014/10/8
0079A287-5FDB-4D37-B43E-168BA98A6FA5,PSG-Forbid-F-DOVENWF-0005,CP82,BU6B,BU2-FJ and Onkyo,2014/7/10
B2501E39-A4DA-45A0-A78E-169322D7F3CB,PSG-Forbid-GER-0602,CP07,BU2,BD2D TSB,2014/10/15
77EED7A3-0FC8-47E4-AC27-16AF6F7788D2,PSG-Forbid-GER-0437,CP81,BU1,BU1-HP,2014/7/31
AC82FC9A-BC19-4CCD-8992-16BF427332F6,PSG-Forbid-GER-2525,CP60,BU1,BU1-HP,2023/11/20
E24D1431-C46A-4E77-B75B-1721D4F01524,PSG-Forbid-F-BRAVES1-0001,CP60,BU1,BU1-HP,2017/5/15
7DC588D6-5756-4FE2-8BFE-1737880D5B1E,PSG-Forbid-GER-0247,CP60,BU1,BU1-HP,2014/5/28
B9422C92-DD18-4F6E-8344-17494F24734A,PSG-Forbid-GER-0305,CP62,BU2,BD2D TSB,2014/6/4
304E86B7-E920-40FB-B442-179833AD5C63,PSG-Forbid-GER-2359,CP60,BU1,BU1-HP,2022/9/8
B17C202A-314F-49C8-AC80-17C882A1D7C9,PSG-Forbid-GER-1311,CP60,AIO-HP,AIO/HP,2017/6/29
31068CBC-37FA-44A0-B2F3-17CA08717F1A,PSG-Forbid-GER-0862,CP11,AIOL,AIO/Lenovo,2015/6/12
1B003C58-C89B-4D0E-BEF4-17D84DFC19FC,PSG-Forbid-GER-0368,CP60,BU1,BU1-HP,2014/6/27
DBCEA5A7-3269-4E86-8874-17FFE42827FA,PSG-Forbid-GER-0353,CP60,BU1,BU1-HP,2014/6/11
2DEB9624-CC2E-4865-BD78-18171838F4E5,PSG-Forbid-GER-0111,CP81,BU1,BU1-HP,2014/4/10
92F27E27-53F8-4642-BD80-18175D967723,PSG-Forbid-GER-1091,CP60,BU1,BU1-HP,2016/4/26
6F8F3BFC-05D8-45A6-B92D-18653693BDA2,PSG-Forbid-GER-0628,CP60,BU1,BU1-HP,2014/11/18
3D7238F3-02EE-46EE-A5A2-18926102F9F5,PSG-Forbid-GER-0496,CP60,BU1,BU1-HP,2014/8/11
537F3FCA-3FB3-4F5B-9D7A-1894C42F0CB7,PSG-Forbid-F-BANDIT-0002,CP81,BU1,BU1-HP,2014/3/6
B9AD85FF-2F4F-4FE5-A12E-18B03C6CDAFD,PSG-Forbid-GER-0278,CP60,BU1,BU1-HP,2014/5/30
635EC622-1C81-4403-AFE6-18B4CE5DEFB7,PSG-Forbid-GER-1484,CP60,BU1,BU1-HP,2018/3/27
7E3D3164-9223-436F-B133-18BDE182B302,PSG-Forbid-GER-0384,CP82,BU6B,BU2-FJ and Onkyo,2014/7/3
5A3178DD-E99C-488A-A0A4-18D2F8432F0C,PSG-Forbid-F-TROPICA-0002,CP60,BU1,BU1-HP,2015/12/29
4255F832-4C5A-4062-B0BD-18D57DF6CDD1,PSG-Forbid-GER-1385,CP60,BU1,BU1-HP,2017/9/26
F9C08AA2-B2D3-4EDC-A457-18E058EFDD21,PSG-Forbid-GER-0575,CP82,BU6B,BU2-FJ and Onkyo,2014/9/16
29D555C4-80B9-4BB5-B57F-195ABA0EBF52,PSG-Forbid-GER-0855,CP85,BU2-ASUS,BD2C-ASUS,2015/6/8
F6DF6C2A-9A19-47E8-BFA7-1966CEB5414C,PSG-Forbid-GER-0592,CP11,AIOL,AIO/Lenovo,2014/10/9
10563E2A-A2D0-4615-BC6E-197F833CEBE5,PSG-Forbid-GER-2325,CP60,BU1,BU1-HP,2022/7/14
94AC6276-6F91-4944-A350-1984019CCFB3,PSG-Forbid-GER-0760,CP60,BU1,BU1-HP,2015/3/17
161C9232-D2CA-4C74-8209-19B36B0A7446,PSG-Forbid-GER-2609,CP60,BU1,BU1-HP,2023/11/22
1C99D788-8EE4-4407-8964-19C0D3762D4E,PSG-Forbid-GER-0574,CP81,BU1,BU1-HP,2014/9/15
